REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
30411	30927	30264	30948	517	685	98.2	NC_018409	NC_017502
31109	31280	31130	31301	172	172	98.2	NC_018409	NC_017502
31400	31868	31421	31889	469	469	99.3	NC_018409	NC_017502
31874	32420	31895	32441	547	547	100.0	NC_018409	NC_017502
32445	34743	32466	34764	2299	2299	100.0	NC_018409	NC_017502
34788	35412	34809	35433	625	625	99.5	NC_018409	NC_017502
35401	36292	35422	36313	892	892	98.3	NC_018409	NC_017502
390293	391505	418702	419782	1213	1081	100.0	NC_018409	NC_017502
391508	392141	419785	420418	634	634	100.0	NC_018409	NC_017502
394185	394695	422462	422972	511	511	100.0	NC_018409	NC_017502
394657	395551	423003	423828	895	826	98.5	NC_018409	NC_017502
395651	395942	423928	424219	292	292	100.0	NC_018409	NC_017502
395944	396541	424221	424818	598	598	99.4	NC_018409	NC_017502
396545	397091	424822	425368	547	547	100.0	NC_018409	NC_017502
397094	398651	425371	426928	1558	1558	100.0	NC_018409	NC_017502
534584	532682	586836	584934	1903	1903	98.7	NC_018409	NC_017502
534956	534656	587208	586908	301	301	100.0	NC_018409	NC_017502
525400	522802	577656	575058	2599	2599	98.7	NC_018409	NC_017502
527117	526823	579372	579078	295	295	98.9	NC_018409	NC_017502
530300	529202	582552	581454	1099	1099	98.9	NC_018409	NC_017502
649387	648469	692416	691564	919	853	99.6	NC_018409	NC_017502
825012	825996	860554	861538	985	985	99.3	NC_018409	NC_017502
401331	402258	429608	430535	928	928	98.3	NC_018409	NC_017502
404446	405475	432721	433750	1030	1030	99.7	NC_018409	NC_017502
405482	406724	433757	434999	1243	1243	99.7	NC_018409	NC_017502
406982	408743	435267	437028	1762	1762	98.6	NC_018409	NC_017502
588987	587616	629275	627904	1372	1372	99.3	NC_018409	NC_017502
591894	591291	632185	631582	604	604	100.0	NC_018409	NC_017502
748707	747339	792025	790669	1369	1357	99.3	NC_018409	NC_017502
337861	339010	347143	348286	1150	1144	100.0	NC_018409	NC_017502
573410	572345	613695	612639	1066	1057	98.8	NC_018409	NC_017502
870294	871398	905841	906945	1105	1105	99.7	NC_018409	NC_017502
250265	253196	242156	245087	2932	2932	99.4	NC_018409	NC_017502
444509	447998	471453	474906	3490	3454	98.4	NC_018409	NC_017502
578963	578123	619256	618416	841	841	99.6	NC_018409	NC_017502
582009	580518	622298	620807	1492	1492	98.7	NC_018409	NC_017502
710493	711657	753680	754844	1165	1165	99.2	NC_018409	NC_017502
846866	847457	882414	883005	592	592	98.9	NC_018409	NC_017502
163218	165369	164428	166579	2152	2152	97.6	NC_018409	NC_017502
522784	522109	575040	574365	676	676	98.2	NC_018409	NC_017502
649354	649873	692449	692968	520	520	98.8	NC_018409	NC_017502
657470	656099	700659	699288	1372	1372	99.5	NC_018409	NC_017502
823233	822789	858783	858339	445	445	100.0	NC_018409	NC_017502
827381	825992	862923	861534	1390	1390	99.1	NC_018409	NC_017502
926615	929942	973128	976440	3328	3313	98.5	NC_018409	NC_017502
294573	298746	303850	308020	4174	4171	99.8	NC_018409	NC_017502
624642	623646	667722	666726	997	997	97.8	NC_018409	NC_017502
760938	760146	804215	803474	793	742	99.1	NC_018409	NC_017502
955968	954606	1002456	1001109	1363	1348	100.0	NC_018409	NC_017502
59631	57462	59649	57480	2170	2170	99.8	NC_018409	NC_017502
110536	115021	110557	115042	4486	4486	99.8	NC_018409	NC_017502
222176	222503	214093	214414	328	322	100.0	NC_018409	NC_017502
335386	336253	344662	345529	868	868	99.3	NC_018409	NC_017502
700018	699550	743204	742736	469	469	100.0	NC_018409	NC_017502
248632	250255	240523	242146	1624	1624	99.0	NC_018409	NC_017502
450061	451909	505110	506961	1849	1852	95.7	NC_018409	NC_017502
604977	606096	645271	646390	1120	1120	98.6	NC_018409	NC_017502
932862	930774	979351	977275	2089	2077	98.2	NC_018409	NC_017502
289971	289395	299265	298689	577	577	97.9	NC_018409	NC_017502
473095	473968	528197	529022	874	826	99.2	NC_018409	NC_017502
623609	622610	666689	665690	1000	1000	99.3	NC_018409	NC_017502
762040	760870	805368	804198	1171	1171	99.7	NC_018409	NC_017502
701096	700472	744282	743658	625	625	100.0	NC_018409	NC_017502
254662	255190	246553	247081	529	529	97.7	NC_018409	NC_017502
593788	594904	634080	635196	1117	1117	98.9	NC_018409	NC_017502
477963	479913	533018	534968	1951	1951	99.3	NC_018409	NC_017502
632474	631307	675563	674396	1168	1168	97.6	NC_018409	NC_017502
765351	763839	808679	807167	1513	1513	100.0	NC_018409	NC_017502
143601	145449	144805	146653	1849	1849	99.6	NC_018409	NC_017502
322348	322984	331621	332257	637	637	98.1	NC_018409	NC_017502
717362	716537	760532	759713	826	820	98.5	NC_018409	NC_017502
797764	795670	596980	594931	2095	2050	92.3	NC_018409	NC_017502
894399	893091	933526	932218	1309	1309	98.1	NC_018409	NC_017502
20430	18177	20414	18209	2254	2206	98.5	NC_018409	NC_017502
47506	48484	47531	48509	979	979	99.6	NC_018409	NC_017502
71263	71725	71280	71742	463	463	98.0	NC_018409	NC_017502
94388	94934	94409	94955	547	547	100.0	NC_018409	NC_017502
129906	130920	131817	132816	1015	1000	98.4	NC_018409	NC_017502
192718	192043	188581	187906	676	676	100.0	NC_018409	NC_017502
607302	606177	647596	646471	1126	1126	99.7	NC_018409	NC_017502
608373	607410	648667	647704	964	964	99.6	NC_018409	NC_017502
609841	608401	650099	648695	1441	1405	100.0	NC_018409	NC_017502
610664	609818	650958	650112	847	847	100.0	NC_018409	NC_017502
611586	610656	651880	650950	931	931	99.6	NC_018409	NC_017502
614926	613447	655218	653733	1480	1486	95.0	NC_018409	NC_017502
616771	614989	657063	655281	1783	1783	98.1	NC_018409	NC_017502
617842	616786	658104	657078	1057	1027	98.5	NC_018409	NC_017502
619065	618603	662146	661684	463	463	97.3	NC_018409	NC_017502
620773	619168	663853	662248	1606	1606	99.2	NC_018409	NC_017502
151039	151684	152247	152892	646	646	100.0	NC_018409	NC_017502
151655	153629	152863	154837	1975	1975	97.2	NC_018409	NC_017502
154947	153630	156155	154838	1318	1318	98.4	NC_018409	NC_017502
155434	158143	156644	159353	2710	2710	98.2	NC_018409	NC_017502
158130	158559	159340	159769	430	430	97.8	NC_018409	NC_017502
158533	159106	159746	160316	574	571	100.0	NC_018409	NC_017502
159074	160028	160284	161238	955	955	99.6	NC_018409	NC_017502
160027	161257	161237	162467	1231	1231	99.5	NC_018409	NC_017502
161523	161268	162733	162478	256	256	98.7	NC_018409	NC_017502
161599	162259	162809	163469	661	661	98.6	NC_018409	NC_017502
911365	909097	957837	955584	2269	2254	86.9	NC_018409	NC_017502
913951	912145	960420	958011	1807	2410	94.1	NC_018409	NC_017502
914921	914078	961388	960545	844	844	94.6	NC_018409	NC_017502
916705	918730	963173	965198	2026	2026	98.3	NC_018409	NC_017502
162265	163213	163475	164423	949	949	97.1	NC_018409	NC_017502
175820	176675	177032	177887	856	856	97.8	NC_018409	NC_017502
368346	367659	396623	395921	688	703	98.6	NC_018409	NC_017502
501733	500341	555380	553988	1393	1393	98.2	NC_018409	NC_017502
662101	661708	705293	704900	394	394	99.2	NC_018409	NC_017502
673284	670587	716475	713781	2698	2695	97.2	NC_018409	NC_017502
74839	75505	74856	75537	667	682	97.3	NC_018409	NC_017502
199335	200526	189839	191030	1192	1192	99.2	NC_018409	NC_017502
275988	278427	286653	289041	2440	2389	93.1	NC_018409	NC_017502
420207	426003	448575	454371	5797	5797	99.8	NC_018409	NC_017502
494974	494245	548621	547892	730	730	100.0	NC_018409	NC_017502
717798	717318	760974	760494	481	481	99.3	NC_018409	NC_017502
580098	579687	620387	619976	412	412	98.5	NC_018409	NC_017502
712259	713459	755491	756646	1201	1156	97.9	NC_018409	NC_017502
165413	165902	166623	167112	490	490	100.0	NC_018409	NC_017502
521894	521024	574149	573282	871	868	98.2	NC_018409	NC_017502
658981	657553	702171	700743	1429	1429	98.9	NC_018409	NC_017502
823592	823265	859142	858815	328	328	100.0	NC_018409	NC_017502
402251	403112	430528	431389	862	862	99.6	NC_018409	NC_017502
851886	852696	887512	888244	811	733	100.0	NC_018409	NC_017502
854676	854529	890224	890077	148	148	100.0	NC_018409	NC_017502
369045	369765	397333	398044	721	712	91.9	NC_018409	NC_017502
717783	718923	761046	762099	1141	1054	97.7	NC_018409	NC_017502
898523	897485	937646	936608	1039	1039	99.7	NC_018409	NC_017502
8896	10048	8928	10080	1153	1153	100.0	NC_018409	NC_017502
15180	14448	15212	14480	733	733	98.3	NC_018409	NC_017502
44806	46540	44831	46565	1735	1735	99.8	NC_018409	NC_017502
70050	70842	70067	70859	793	793	99.6	NC_018409	NC_017502
92571	94308	92592	94329	1738	1738	99.3	NC_018409	NC_017502
102384	105243	102405	105264	2860	2860	99.8	NC_018409	NC_017502
128909	129923	130820	131834	1015	1015	98.2	NC_018409	NC_017502
858263	859208	893809	894754	946	946	99.0	NC_018409	NC_017502
866830	868870	902377	904417	2041	2041	99.8	NC_018409	NC_017502
348244	349777	357521	359042	1534	1522	97.0	NC_018409	NC_017502
572338	571642	612632	611936	697	697	98.2	NC_018409	NC_017502
700453	700027	743639	743213	427	427	100.0	NC_018409	NC_017502
877455	878406	912460	913372	952	913	97.6	NC_018409	NC_017502
258117	258540	250007	250430	424	424	100.0	NC_018409	NC_017502
603112	602224	643406	642518	889	889	100.0	NC_018409	NC_017502
829482	828609	865024	864151	874	874	99.3	NC_018409	NC_017502
398658	399528	426935	427805	871	871	99.3	NC_018409	NC_017502
851252	851981	886800	887529	730	730	99.5	NC_018409	NC_017502
856101	857760	891830	893306	1660	1477	99.5	NC_018409	NC_017502
370172	370979	398451	399258	808	808	100.0	NC_018409	NC_017502
503814	503319	557461	556966	496	496	100.0	NC_018409	NC_017502
75520	75964	75552	75996	445	445	100.0	NC_018409	NC_017502
211407	212862	201904	203371	1456	1468	98.5	NC_018409	NC_017502
956743	955960	1003246	1002463	784	784	99.6	NC_018409	NC_017502
958641	957378	1005144	1003881	1264	1264	98.8	NC_018409	NC_017502
62619	63573	63153	63591	955	439	100.0	NC_018409	NC_017502
115042	118423	115063	118444	3382	3382	99.3	NC_018409	NC_017502
150599	151031	151807	152239	433	433	100.0	NC_018409	NC_017502
216138	217059	208049	208970	922	922	97.7	NC_018409	NC_017502
332007	332292	341310	341568	286	259	100.0	NC_018409	NC_017502
336262	337087	345538	346363	826	826	100.0	NC_018409	NC_017502
460142	460337	515193	515388	196	196	100.0	NC_018409	NC_017502
703289	701441	746499	744627	1849	1873	98.2	NC_018409	NC_017502
48676	49645	48703	49672	970	970	99.6	NC_018409	NC_017502
71730	71988	71747	72005	259	259	100.0	NC_018409	NC_017502
74466	74826	74483	74843	361	361	100.0	NC_018409	NC_017502
183145	184351	184367	185573	1207	1207	100.0	NC_018409	NC_017502
354955	359683	364218	368946	4729	4729	99.4	NC_018409	NC_017502
364401	367341	392668	395608	2941	2941	96.5	NC_018409	NC_017502
438471	437730	465394	464182	742	1213	95.7	NC_018409	NC_017502
753340	750757	796670	794087	2584	2584	98.7	NC_018409	NC_017502
339027	340761	348303	350037	1735	1735	98.6	NC_018409	NC_017502
495757	494980	549404	548627	778	778	99.6	NC_018409	NC_017502
644496	644223	687591	687318	274	274	100.0	NC_018409	NC_017502
795378	793317	837730	835651	2062	2080	85.8	NC_018409	NC_017502
893088	892305	932215	931432	784	784	97.6	NC_018409	NC_017502
8383	8533	8388	8538	151	151	100.0	NC_018409	NC_017502
21299	22127	21316	22144	829	829	98.5	NC_018409	NC_017502
66076	65194	66093	65211	883	883	100.0	NC_018409	NC_017502
72400	72730	72417	72747	331	331	100.0	NC_018409	NC_017502
718925	719792	762101	762968	868	868	96.5	NC_018409	NC_017502
807766	807463	843296	842993	304	304	99.0	NC_018409	NC_017502
901979	901136	948468	947622	844	847	93.2	NC_018409	NC_017502
10768	11554	10860	11586	787	727	96.6	NC_018409	NC_017502
38658	41331	38679	41352	2674	2674	99.6	NC_018409	NC_017502
68094	68421	68111	68438	328	328	100.0	NC_018409	NC_017502
69613	70048	69630	70065	436	436	99.3	NC_018409	NC_017502
97472	99428	97493	99449	1957	1957	98.4	NC_018409	NC_017502
181277	181469	182494	182686	193	193	100.0	NC_018409	NC_017502
475458	477897	530512	532951	2440	2440	99.5	NC_018409	NC_017502
481714	481957	536769	536937	244	169	92.3	NC_018409	NC_017502
622602	621075	665682	664155	1528	1528	99.0	NC_018409	NC_017502
767783	766133	811093	809461	1651	1633	99.8	NC_018409	NC_017502
61205	60185	61223	60203	1021	1021	100.0	NC_018409	NC_017502
120654	119166	120680	119198	1489	1483	96.5	NC_018409	NC_017502
135544	137023	139093	140572	1480	1480	94.3	NC_018409	NC_017502
145448	145808	146652	147012	361	361	99.1	NC_018409	NC_017502
320198	321383	329471	330656	1186	1186	99.7	NC_018409	NC_017502
703876	704278	747127	747487	403	361	97.4	NC_018409	NC_017502
873922	874786	909469	910333	865	865	97.9	NC_018409	NC_017502
880933	879490	915831	914454	1444	1378	98.0	NC_018409	NC_017502
261177	263259	284210	286337	2083	2128	93.2	NC_018409	NC_017502
598936	597187	639229	637480	1750	1750	99.1	NC_018409	NC_017502
775142	773483	818470	816811	1660	1660	99.2	NC_018409	NC_017502
302742	305754	312016	315028	3013	3013	99.2	NC_018409	NC_017502
481457	481682	536291	536690	226	400	68.6	NC_018409	NC_017502
621066	620772	664146	663852	295	295	97.9	NC_018409	NC_017502
762980	762023	806308	805351	958	958	100.0	NC_018409	NC_017502
951590	950480	998094	996984	1111	1111	99.4	NC_018409	NC_017502
472677	473190	527731	528244	514	514	98.2	NC_018409	NC_017502
485922	485367	539570	539015	556	556	98.9	NC_018409	NC_017502
629670	628590	672748	671665	1081	1084	99.4	NC_018409	NC_017502
768216	767784	811517	811112	433	406	100.0	NC_018409	NC_017502
957362	956729	1003865	1003232	634	634	99.5	NC_018409	NC_017502
961199	958658	1007702	1005161	2542	2542	98.6	NC_018409	NC_017502
52608	53766	52760	53789	1159	1030	99.7	NC_018409	NC_017502
105281	106169	105311	106190	889	880	100.0	NC_018409	NC_017502
139665	141159	141020	142352	1495	1333	94.6	NC_018409	NC_017502
216070	215254	207990	207174	817	817	99.2	NC_018409	NC_017502
90624	91689	90655	91714	1066	1060	98.3	NC_018409	NC_017502
128227	128932	130138	130843	706	706	97.0	NC_018409	NC_017502
130909	131791	132821	133703	883	883	99.3	NC_018409	NC_017502
430437	433362	458799	461724	2926	2926	98.3	NC_018409	NC_017502
585895	584833	626184	625122	1063	1063	99.7	NC_018409	NC_017502
589695	589980	629986	630271	286	286	97.8	NC_018409	NC_017502
593640	592302	633931	632593	1339	1339	99.3	NC_018409	NC_017502
574253	576671	614547	616965	2419	2419	97.7	NC_018409	NC_017502
710309	708527	753496	751714	1783	1783	99.8	NC_018409	NC_017502
845419	844156	880967	879704	1264	1264	99.7	NC_018409	NC_017502
174733	175816	175945	177028	1084	1084	100.0	NC_018409	NC_017502
853288	852727	888836	888275	562	562	99.4	NC_018409	NC_017502
854891	855725	890448	891270	835	823	99.2	NC_018409	NC_017502
370985	371624	399264	399903	640	640	98.1	NC_018409	NC_017502
500349	498360	553996	552007	1990	1990	99.6	NC_018409	NC_017502
510287	508901	562541	561155	1387	1387	99.5	NC_018409	NC_017502
670468	669262	713662	712456	1207	1207	99.0	NC_018409	NC_017502
452522	451961	507677	507011	562	667	96.2	NC_018409	NC_017502
596912	595088	637205	635381	1825	1825	98.1	NC_018409	NC_017502
770120	769448	813448	812776	673	673	99.5	NC_018409	NC_017502
925781	923633	972281	970133	2149	2149	98.3	NC_018409	NC_017502
294456	293625	303739	302908	832	832	100.0	NC_018409	NC_017502
627431	626102	670506	669189	1330	1318	95.7	NC_018409	NC_017502
954603	953802	1001106	1000305	802	802	100.0	NC_018409	NC_017502
61750	62620	61768	62638	871	871	100.0	NC_018409	NC_017502
330430	331906	339705	341181	1477	1477	99.5	NC_018409	NC_017502
459503	460133	514590	515184	631	595	98.9	NC_018409	NC_017502
459185	458819	514237	513871	367	367	98.3	NC_018409	NC_017502
580549	580087	620838	620376	463	463	95.4	NC_018409	NC_017502
234685	237862	226554	229743	3178	3190	96.9	NC_018409	NC_017502
165892	167923	167102	169133	2032	2032	99.7	NC_018409	NC_017502
170029	172702	171239	173915	2674	2677	99.2	NC_018409	NC_017502
172789	174277	174001	175489	1489	1489	99.5	NC_018409	NC_017502
378019	379036	406302	407319	1018	1018	99.7	NC_018409	NC_017502
380726	380288	409011	408573	439	439	100.0	NC_018409	NC_017502
383391	382143	411676	410428	1249	1249	99.5	NC_018409	NC_017502
384667	383437	412952	411722	1231	1231	100.0	NC_018409	NC_017502
704386	704575	747449	747779	190	331	98.3	NC_018409	NC_017502
842016	841368	877563	876915	649	649	98.1	NC_018409	NC_017502
392255	394010	420532	422287	1756	1756	99.1	NC_018409	NC_017502
174343	174652	175555	175864	310	310	100.0	NC_018409	NC_017502
379035	380142	407318	408425	1108	1108	100.0	NC_018409	NC_017502
382138	380800	410423	409085	1339	1339	99.5	NC_018409	NC_017502
385889	386666	414226	414952	778	727	93.8	NC_018409	NC_017502
389534	389978	417811	418255	445	445	100.0	NC_018409	NC_017502
528147	527361	580399	579613	787	787	98.4	NC_018409	NC_017502
532683	530292	584935	582544	2392	2392	98.6	NC_018409	NC_017502
351709	352858	360974	362123	1150	1150	100.0	NC_018409	NC_017502
439497	438510	466420	465433	988	988	98.4	NC_018409	NC_017502
589061	589706	629352	629997	646	646	98.5	NC_018409	NC_017502
592278	591996	632569	632287	283	283	100.0	NC_018409	NC_017502
869000	869405	904547	904952	406	406	100.0	NC_018409	NC_017502
346268	346982	355560	356259	715	700	97.8	NC_018409	NC_017502
255209	255689	247099	247579	481	481	100.0	NC_018409	NC_017502
604908	604134	645202	644428	775	775	99.6	NC_018409	NC_017502
773497	771847	816825	815175	1651	1651	98.1	NC_018409	NC_017502
937449	935064	983942	981566	2386	2377	98.6	NC_018409	NC_017502
942830	940712	989325	987207	2119	2119	99.0	NC_018409	NC_017502
945106	943009	991609	989503	2098	2107	98.1	NC_018409	NC_017502
946686	945267	993133	991771	1420	1363	98.6	NC_018409	NC_017502
948110	946766	994614	993270	1345	1345	99.5	NC_018409	NC_017502
949596	948099	996100	994603	1498	1498	99.5	NC_018409	NC_017502
950478	949626	996982	996130	853	853	97.8	NC_018409	NC_017502
537397	534985	589637	587237	2413	2401	97.6	NC_018409	NC_017502
542452	540418	592356	590295	2035	2062	97.4	NC_018409	NC_017502
544739	542729	594635	592634	2011	2002	90.9	NC_018409	NC_017502
547296	545118	609072	606885	2179	2188	95.3	NC_018409	NC_017502
549733	547585	483110	485333	2149	2224	64.8	NC_018409	NC_017502
552042	550041	502397	504434	2002	2038	65.0	NC_018409	NC_017502
731129	729329	774460	772660	1801	1801	99.4	NC_018409	NC_017502
731952	731145	775283	774476	808	808	98.5	NC_018409	NC_017502
408800	409847	437085	438132	1048	1048	97.9	NC_018409	NC_017502
511576	510286	563830	562540	1291	1291	97.9	NC_018409	NC_017502
512521	511579	564775	563833	943	943	97.1	NC_018409	NC_017502
512936	512507	565190	564761	430	430	99.2	NC_018409	NC_017502
514025	513149	566279	565403	877	877	97.9	NC_018409	NC_017502
515813	514034	568067	566288	1780	1780	96.1	NC_018409	NC_017502
516742	515944	568996	568198	799	799	99.6	NC_018409	NC_017502
517077	516741	569331	568995	337	337	100.0	NC_018409	NC_017502
517578	517149	569832	569403	430	430	100.0	NC_018409	NC_017502
517646	518642	569900	570896	997	997	98.4	NC_018409	NC_017502
506181	504183	559828	557830	1999	1999	99.3	NC_018409	NC_017502
662968	662401	706160	705593	568	568	99.4	NC_018409	NC_017502
77466	78111	77498	78143	646	646	97.6	NC_018409	NC_017502
207325	207877	197831	198383	553	553	100.0	NC_018409	NC_017502
263592	265662	499922	502058	2071	2137	80.3	NC_018409	NC_017502
